微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J52aHgqsk,【#31省区市新增1例境外输入#，#广东新增1例境外输入确诊病例#】6月3日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1例，为境外输入病例（在广东）；无新增死亡病例；无新增疑似病例。　　当日新增治愈出院病例5例，解除医学观察的密切接触者383人，重症病例与前一日持平。　　境外输入现有确诊病例60例（无重症病例），现有疑似病例3例。累计确诊病例1763例，累计治愈出院病例1703例，无死亡病例。　　截至6月3日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例69例（其中重症病例2例），累计治愈出院病例78319例，累计死亡病例4634例，累计报告确诊病例83022例，现有疑似病例3例。累计追踪到密切接触者746084人，尚在医学观察的密切接触者4360人。　　#31省区市新增4例无症状感染者#，均为境外输入；当日无转为确诊病例；当日解除医学观察35例（境外输入1例）；尚在医学观察无症状感染者326例（境外输入43例）。　　累计收到港澳台地区通报确诊病例1581例。其中，香港特别行政区1093例（出院1039例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院428例，死亡7例）。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gffxb0ijabj20u01ek49l.jpg,无,无,2020-06-04 07:47,微博 weibo.com,1736,744,411
J51JFj9W8,【#美国新冠肺炎超184万例#，#美专家称密集抗议活动可能会加剧疫情#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间6月3日下午5时33分，美国已有新冠病毒感染病例1847412例，其中包括死亡病例107023例。美国新增感染病例18676例，新增死亡病例977例。 美国有线电视新闻网3日报道称，过去一周，新冠病毒继续在美国南部和西部部分地区蔓延。阿肯色州2日报告了375例新增病例，新增病例数和住院人数达到新高。亚利桑那州2日报告了1127例新增病例，是该州自疫情暴发以来单日新增病例数最多的一天。得克萨斯州在过去7天中有6天新增病例都超过了1000。专家继续警告称，全美密集的抗议活动可能会加剧疫情。（郑琪） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gffv7utsjzj20ob0obk0y.jpg,无,无,2020-06-04 06:41,微博 weibo.com,23309,854,1773
J4Y8IaRcy,【加油，少年！#独臂篮球少年梦想成为职业运动员#：每天至少苦练1小时】近日，一段独臂少年打篮球的视频走红。视频里的少年叫张家城，是广东云浮市云安区高村镇中学的一名初中学生。他5岁时因意外失去手臂，12岁时爱上篮球，之后每天通过严格训练克服单手运球等困难。谈及梦想，家城总是毫不犹豫说将来想成为一名职业篮球运动员。http://t.cn/A62WQt2i ,,无,无,无,2020-06-03 21:31,正能量 · 视频社区,15815,2139,1550
J4XSblB3g,【#罕见雪豹哺乳画面#曝光：雪豹妈妈岩洞中哺育幼崽】6月2日，三江源国家公园长江源园区生态管护员在整理相机数据时，发现一段珍贵的雪豹哺乳画面。视频拍摄于青海玉树曲麻莱县，两只出生仅10天左右的雪豹宝宝时而相互依偎，时而“蹒跚学步”，萌态十足。等到雪豹妈妈回家后，它们钻进母亲的怀抱吸吮母乳。http://t.cn/A62lHntG ,,无,无,无,2020-06-03 20:51,微博 weibo.com,22231,2985,1882
J4XGPcMcl,【#钟南山回应国外侮辱我们瞒报#：不需要跟他解释，看事实】6月2日下午在北京举行的专家学者座谈会上，中国工程院院士、广州医科大学呼吸内科教授钟南山，围绕“我国抗疫经验及建议”作了发言。钟南山说国外侮辱我们瞒报，“我们不需要跟他来解释，我们是用事实来解释。从武汉刚刚结束的普查，结果出来真正核酸阳性很少，300名，这个是很了不得的”。他说，这个跟以前我们报的数一脉相承，所以这一条就进一步用事实来说明，确实我们就是这么低，我们没有任何的隐瞒，很真实的，是因为我们采用的战略就是在上游控制病人的战略，做得好，所以才取得这样的成绩。http://t.cn/A62ly8D9 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gffdavbxrpj20ps0khjt4.jpg,无,无,2020-06-03 20:23,微博 weibo.com,165468,5071,6589
J4Xo6yxZu,【赵立坚：#中国抗疫行动经得起时间与历史检验#】6月3日外交部例行记者会上，有记者问：近期，美联社得到世卫组织内部会议录音，发现世卫组织1月份曾对中国政府抗疫的透明度表达不满，认为中方拖延发布基因序列、患者数据等信息。对此，赵立坚回应称：有关报道与事实严重不符。中国的抗疫行动对全世界公开，时间经纬清清楚楚，事实数据一目了然，经得起时间与历史的检验。http://t.cn/A62lpbe1 ,,无,无,无,2020-06-03 19:37,微博 weibo.com,7860,1095,718
J4WFAmAnW,【#英方称劝中方悬崖勒马赵立坚原话奉还#】英国外交大臣拉布2日称，中方的国安立法破坏了“一国两制”，中方有时间再做考虑并“悬崖勒马”。对此，外交部发言人赵立坚3日表示，英国同香港的历史联系源自侵略殖民和不平等条约。我们倒要奉劝英方悬崖勒马、摒弃冷战思维和殖民心态，认清并尊重香港已经回归、是中国一个特别行政区的事实，恪守国际法和国际关系基本准则，立即停止干预香港事务和中国内政，否则必将搬起石头砸自己的脚。http://t.cn/A62lGVbD ,,无,无,无,2020-06-03 17:47,微博 weibo.com,8463,1084,1111
J4WtZrHqD,【#湖北调整疫情风险等级#：#湖北所有县市均为低风险#】据@湖北之声 ：截至6月1日24时，武汉市东西湖区已连续14天无新增报告新冠肺炎确诊病例。按照国家新冠肺炎疫情分区分级标准，经组织专家评估，自6月2日零时起，武汉市东西湖区由中风险地区调整为低风险地区。至此，全省所有县（市、区）均为低风险地区。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gff8103lqfj20j60j6767.jpg,无,无,2020-06-03 17:18,微博 weibo.com,3358,594,476
J4Wfcc1BI,【#外交部回应蓬佩奥涉南海言论#：制造事端、挑拨关系！】6月3日，外交部例行记者会，有记者提问，#蓬佩奥称美方抗议中国在南海主权声索#，已致函联合国秘书长，外交部发言人赵立坚回应：中国在南海的领土主权和海洋权益是在长期历史过程中形成的，为中国历届政府所坚持，符合包括《联合国宪章》《联合国海洋法公约》在内的国际法，不会因个别国家无端指责而改变。美国不是南海争议当事方，不但不恪守在有关争议问题上不持立场的承诺，反而经常在南海制造事端，搞军事挑衅，挑拨地区国家关系，这不利于南海和平稳定。http://t.cn/A62lUp6A ,,无,无,无,2020-06-03 16:42,微博 weibo.com,3222,1159,554
J4VQakRJz,【#河南市区公共场所室内全面禁烟#，#郑州在禁止区域吸烟最高罚200元#】6月3日，河南省十三届人大常委会表决通过了《河南省人民代表大会常务委员会关于修改<河南省人口与计划生育条例>等八部地方性法规的决定》。其中，《河南省爱国卫生条例》第十六条的“禁烟条款”作出修改，明确城市市区公共场所、工作场所的室内区域和公共交通工具内禁止吸烟(含电子烟)。同日，河南省十三届人大常委会第十八次会议表决批准了《郑州市人民代表大会常务委员会关于修改部分地方性法规的决定》的决议，其中，《郑州市公共场所禁止吸烟条例》作出修改，明确室内公共场所禁烟。此外，第十一条第二款修改为：“对违反本条例规定在禁止区域吸烟的，由市、区卫生健康行政主管部门责令立即改正，可以处五十元罚款；拒不改正的，处二百元罚款。”http://t.cn/A62WxLyZ 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gff56hakr0j20j60toqf7.jpg,无,无,2020-06-03 15:40,微博 weibo.com,14860,1311,1721
J4VBylfAZ,【#我国发现距今3.71亿年远古森林#】据中国科学院，#新疆发现距今约3.71亿年的远古森林#，这是我国发现的迄今最早的远古森林，比远古森林大规模出现时代早1000多万年。森林分布在我国新疆塔城地区，主要生长着石松类、古羊齿类和枝蕨类植物。目前，仅石松类植物仍然存在，但形态较远古时期的祖先也发生了明显改变。http://t.cn/A62Wk5s6 ,,无,无,无,2020-06-03 15:04,微博 weibo.com,49170,2696,2009
J4VvXqI0b,【励志！#13岁独臂篮球少年运球如飞#】近日，一位独臂少年打篮球的视频引起热议。视频中独臂少年面对比他更高更壮的对手毫不退缩，运球和投球行云流水。少年名叫张家城，广东云浮人，5岁时因为一场意外失去了右臂。少年的打球视频也引来男篮国手朱芳雨、多位NBA篮球明星点赞和鼓励。加油，少年！http://t.cn/A62CDgDO ,,无,无,无,2020-06-03 14:51,微博 weibo.com,42759,5128,2391
J4VaOgq8V,【研究称#全球陆生脊椎动物灭绝速度加快#：#未来20年灭绝物种数将赶上整个20世纪#】一项研究表明，地球陆生脊椎动物灭绝的速度可能比以前科学家认为的要快得多，未来20年全球陆生脊椎动物灭绝的数量，可能会与整个20世纪不相上下。大多数高度濒危物种集中在热带和亚热带等人类影响地区。人口增长、栖息地被破坏、野生动植物贸易、污染和气候变化等人类活动产生的压力是这些物种走向灭绝的主要原因。（科技日报）http://t.cn/A62W3vaH 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gff28pvg3wj20u018adtr.jpg,无,无,2020-06-03 13:58,微博 weibo.com,1982,597,439
J4UVYsN5a,【基因研究：#巴西流行的新冠病毒与欧美样本相似#】巴西奥斯瓦尔多·克鲁斯基金会日前公布一份研究报告说，对新冠病毒的基因研究表明，在巴西流行的新冠病毒与欧洲、北美和大洋洲的样本相似，这可能说明了新冠病毒传入巴西的路径。研究人员分析了在巴西的里约热内卢、巴伊亚等4个州以及首都巴西利亚的病人身上取得的新冠病毒，并与全球流感共享数据库（GISAID）所保存的来自全球各地的新冠病毒基因图谱进行对比，发现在巴西流行的新冠病毒与在欧洲、北美和大洋洲得到的病毒样本相似。http://t.cn/A62W8Y9M 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gff16uuv9rj20ob0obk0y.jpg,无,无,2020-06-03 13:22,微博 weibo.com,11366,535,593
J4UNiEmFJ,【#美国对10个贸易伙伴发起301调查#】据新华社，美国贸易代表办公室2日宣布，美方开始对欧盟、英国、奥地利、捷克、意大利、西班牙、土耳其、巴西、印度和印度尼西亚等10个贸易伙伴的数字服务税发起“301调查”。所谓“301调查”源自美国《1974年贸易法》第301条。该条款授权美国贸易代表可对他国的“不合理或不公正贸易做法”发起调查，并可在调查结束后建议美国总统实施单边制裁。http://t.cn/A62WTdxL 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gff0kki5e7j20ob0obk0y.jpg,无,无,2020-06-03 13:00,微博 weibo.com,70963,2127,3417
J4U8tqJks,【#中国天眼捕捉罕见快速射电暴三连闪#】近期，#中国天眼再立新功#，发现来自宇宙深处的快速射电暴新源。快速射电暴是一种持续仅数毫秒的神秘射电暴发现象。以往观测到的快速射电暴大部分是一次性的，即望远镜在某一个时间点接收到的光子数量突然剧烈上升，就像天空突然闪亮，又迅速暗淡下来。其中只有极少数是重复暴发的快速射电暴，这时往往会连续闪烁两三次，甚至更多。经估算，该脉冲信号可能在宇宙中跋涉了约百亿年。（科技日报）http://t.cn/A62WaiU2 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfexntbuyoj20za0nle82.jpg,无,无,2020-06-03 11:20,微博 weibo.com,59430,2254,3135
J4TWtn5Od,【#俄外交部回应美国欲邀请参加G7峰会#：没中国参与，就没有全球意义】日前，美国欲邀请俄罗斯参加今年的七国集团（G7）峰会。俄罗斯外交部发言人扎哈罗娃2日回应，俄方同意特朗普关于G7已经“过时”的看法，美国总统扩大G7峰会参与国范围的想法原则上是朝着正确的方向发展，但并不真正具有普遍代表性。例如没有中国的参与，就不可能实现具有全球意义的重要事业。#俄外交部称无中国参与G7就没有全球意义#http://t.cn/A62WMxcf 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gfewt07emlj20hs0bhac4.jpg,无,无,2020-06-03 10:50,微博 weibo.com,91830,2543,3258
J4TGGuyAg,【#明尼苏达州国民警卫队队员确诊新冠#】日前，美媒援引明尼苏达州国民警卫队发言人6月2日的消息称，该州1名国民警卫队队员新冠病毒检测呈阳性，另有#9名明尼苏达州国民警卫队员出现感染症状#，该州正在计划对部署的每一名队员进行新冠病毒检测。此前有流行病学专家担忧，人们在抗议活动中大喊大叫、被迫产生密切接触、使用催泪瓦斯致人们咳嗽等行为都可能进一步加剧新冠病毒传播。http://t.cn/A62Wq33z 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfevo4o5u5j219l0u0x6q.jpg,无,无,2020-06-03 10:11,微博 weibo.com,5039,605,705
J4Tpp3yOB,【#特鲁多记者会沉默20秒#】6月2日，加拿大总理特鲁多被问及如何看待特朗普强力驱散示威者并威胁动用军队，陷入沉默整整21秒后回避了直接回答。特鲁多称，“我们都惊恐地看着美国所发生的一切”，同时#特鲁多承认加拿大存在制度性种族歧视#，“现在是时候该意识到，我们也面临着挑战”。http://t.cn/A62OFBc4 ,,无,无,无,2020-06-03 09:29,微博 weibo.com,32884,1417,2156
J4TeAzeSx,【#31省区市新增1例确诊病例#：#广东新增1例境外输入确诊病例#】6月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1例，为境外输入病例（广东1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（上海1例）。　　当日新增治愈出院病例1例，解除医学观察的密切接触者370人，重症病例减少1例。　　境外输入现有确诊病例63例（无重症病例），现有疑似病例3例。累计确诊病例1762例，累计治愈出院病例1699例，无死亡病例。　　截至6月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例73例（其中重症病例2例），累计治愈出院病例78314例（北京核增1例，黑龙江核增2例，江西核减5例），累计死亡病例4634例，累计报告确诊病例83021例（北京核增1例，黑龙江核增2例，江西核减5例），现有疑似病例3例。累计追踪到密切接触者745950人，尚在医学观察的密切接触者4609人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者4例（境外输入2例）；当日无转为确诊病例；当日解除医学观察18例（境外输入1例）；尚在医学观察无症状感染者357例（境外输入40例）。　　累计收到港澳台地区通报确诊病例1581例。其中，香港特别行政区1093例（出院1038例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院427例，死亡7例）。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gfetx5o25aj20u01ek7wh.jpg,无,无,2020-06-03 09:02,微博 weibo.com,766,439,247
